id_processo,id_cliente,id_fornecedor,incoterm,modal,data_embarque,data_chegada_prevista,data_chegada_real,status,taxa_cambio_usd_brl,lead_time_previsto_dias,lead_time_real_dias,desvio_lead_time_dias,flag_atraso,flag_atraso_grave,ano_embarque,mes_embarque,trimestre,ano_mes,custo_total_brl,custo_armazenagem_brl,custo_demurrage_brl,custo_despachante_brl,custo_frete_internacional_brl,custo_icms_brl,custo_imposto_importação_brl,custo_seguro_brl,valor_total_usd,valor_total_brl,custo_sobre_valor,flag_cambio_alto,peso_total_kg,custo_por_kg_brl,nome_cliente,segmento,estado,nome_fornecedor,pais,lead_time_medio_dias,confiabilidade
105,194,27,EXW,Marítimo,2023-09-16,2023-10-13,2023-10-13,Desembaraçado,5.1454,27,27,0,0,0,2023,9,3,2023-09,191852.18,3930.21,0.0,4194.85,65180.29,63669.56,52037.87,2839.4,81972.78,421782.742212,0.4549,0,183.43,1045.91,Nexus Apex Indústria e Comércio Ltda,Automotivo,CE,DJI Supply Co.,China,34,Média
106,104,33,EXW,Marítimo,2024-03-22,2024-05-18,2024-05-18,Desembaraçado,5.2678,57,57,0,0,0,2024,3,1,2024-03,108067.98,2679.84,0.0,3273.87,37139.17,34575.93,29055.62,1343.55,49103.05,258665.04679000002,0.4178,0,498.63800000000003,216.73,Centro Titan Importações S.A.,Varejo,BA,Ho Chi Minh Trade,China,32,Alta
107,137,43,FOB,Aéreo,2024-04-08,2024-04-20,2024-04-19,Entregue,5.4765,12,11,-1,0,0,2024,4,2,2024-04,299207.52,3357.15,0.0,1390.93,169971.07,59152.21,60372.16,4964.0,88163.31,482826.367215,0.6197,0,462.45,647.01,Net Pacífico Exportações e Importações Ltda,Industrial,SC,GE Industrial USA,China,57,Média
110,173,20,EXW,Marítimo,2024-06-27,2024-07-30,2024-07-28,Desembaraçado,5.8,33,31,-2,0,0,2024,6,2,2024-06,110653.71,4084.76,0.0,1583.27,31057.84,29934.0,42318.5,1675.34,40492.72,234857.776,0.4712,1,42.968,2575.26,Global Vega Importações S.A.,Varejo,RJ,LG Components Co.,China,56,Média
111,65,8,FOB,Aéreo,2024-06-06,2024-06-17,2024-06-15,Entregue,5.5814,11,9,-2,0,0,2024,6,2,2024-06,1505678.52,4293.78,0.0,4551.24,734800.14,311554.71,436005.14,14473.51,427260.47,2384711.587258,0.6314,1,15117.855000000001,99.6,Terra Ômega Importações S.A.,Varejo,DF,US Tech Exports Inc,Índia,33,Média
112,115,87,FOB,Marítimo,2023-01-19,2023-03-02,2023-03-02,Entregue,5.1661,42,42,0,0,0,2023,1,1,2023-01,88373.62,756.66,0.0,1757.5,20140.73,30175.23,34146.18,1397.32,38503.86,198914.791146,0.4443,0,150.252,588.17,Max Beta Tecnologia e Comércio Ltda,Automotivo,SC,Wabash National,EUA,26,Alta
113,143,92,FOB,Marítimo,2023-08-28,2023-10-23,2023-10-21,Entregue,5.0669,56,54,-2,0,0,2023,8,3,2023-08,100918.15,1183.48,0.0,3610.18,17096.96,36087.03,40431.83,2508.67,51718.54,262052.67032600002,0.3851,0,31.715000000000003,3182.03,Group Âncora Indústria e Comércio Ltda,Varejo,RJ,Cummins Supply Chain,Alemanha,86,Baixa
114,191,86,FOB,Marítimo,2024-05-08,2024-06-14,2024-06-20,Atrasado,5.6852,37,43,6,1,0,2024,5,2,2024-05,746806.3200000001,2179.2,0.0,2525.72,244635.99,277928.03,204540.15,14997.23,363296.34,2065412.352168,0.3616,1,20314.76,36.76,Brasil Star Indústria e Comércio Ltda,Industrial,MS,Modine Thermal,Alemanha,71,Baixa
116,49,52,FOB,Aéreo,2024-10-25,2024-11-04,2024-11-04,Entregue,5.5898,10,10,0,0,0,2024,10,4,2024-10,1238730.22,3501.17,0.0,4318.58,559575.57,338829.81,304067.13,28437.96,429045.08,2398276.188184,0.5165,1,3159.868,392.02,Pro Âncora Exportações e Importações Ltda,Varejo,MG,Schneider Electric France,Alemanha,31,Alta
117,170,70,FOB,Marítimo,2023-07-30,2023-08-27,2023-09-02,Atrasado,5.2749,28,34,6,1,0,2023,7,3,2023-07,45617.399999999994,1859.72,0.0,2257.8,7767.67,19674.21,13172.45,885.55,23231.98,122546.37130199999,0.3722,0,1328.535,34.34,Ômega Titan Soluções Industriais S.A.,Eletrônico,MS,Dräxlmaier Group,Japão,89,Baixa
121,47,99,FOB,Aéreo,2023-12-22,2024-01-05,2024-01-11,Atrasado,5.505,14,20,6,1,0,2023,12,4,2023-12,2407152.4899999998,650.16,0.0,1407.08,1231907.17,729678.95,395311.74,48197.39,821774.02,4523865.9801,0.5321,1,25744.954,93.5,Plus Max Trading Ltda,Varejo,MS,Honeywell Aerospace,China,15,Alta
122,13,30,EXW,Aéreo,2024-10-05,2024-10-18,2024-10-17,Entregue,5.6573,13,12,-1,0,0,2024,10,4,2024-10,11612813.64,5340.28,0.0,5437.5,7383517.4,1702386.86,2440212.58,75919.02,2270463.03,12844690.499619,0.9041,1,58681.735,197.89,Porto Prime Grupo Industrial S.A.,Eletrônico,PE,Midea Industrial,Alemanha,87,Baixa
125,90,90,CIF,Aéreo,2024-01-18,2024-01-24,2024-01-22,Entregue,5.269,6,4,-2,0,0,2024,1,1,2024-01,30686.27,2119.98,0.0,2012.58,6386.21,10912.44,8512.81,742.25,15571.11,82044.17859000001,0.374,0,636.7080000000001,48.2,Titan Tech Distribuidora Nacional S.A.,Eletrônico,AM,Kubota Industrial,EUA,57,Média
129,16,61,EXW,Marítimo,2024-03-12,2024-04-08,2024-04-17,Atrasado,5.4475,27,36,9,1,0,2024,3,1,2024-03,937875.46,4333.18,0.0,2703.73,335995.24,328281.12,240260.85,26301.34,472003.02,2571236.45145,0.3648,0,3598.51,260.63,Delta Meridian Exportações e Importações Ltda,Industrial,RJ,Continental Automotive,EUA,47,Média
133,29,78,FOB,Marítimo,2024-05-09,2024-06-13,2024-06-11,Entregue,5.5298,35,33,-2,0,0,2024,5,2,2024-05,191676.83,2409.39,0.0,3311.61,45076.75,78157.76,58203.24,4518.08,98274.99,543441.039702,0.3527,1,3954.7569999999996,48.47,Plus Beta Importações S.A.,Industrial,MS,Aptiv Components,Índia,37,Alta
134,100,33,FOB,Marítimo,2024-09-08,2024-10-17,2024-10-26,Atrasado,5.6096,39,48,9,1,0,2024,9,3,2024-09,8554803.17,4266.4,0.0,3021.07,2630449.78,3565794.79,2192856.37,158414.76,3890746.08,21825529.210368,0.392,1,86225.56999999999,99.21,Max Star Soluções Industriais S.A.,Eletrônico,DF,Ho Chi Minh Trade,China,32,Alta
135,101,23,FOB,Marítimo,2023-06-19,2023-07-20,2023-07-19,Desembaraçado,5.1626,31,30,-1,0,0,2023,6,2,2023-06,205083.65,868.9,0.0,3703.5,38988.59,85869.5,71149.28,4503.88,114634.31000000001,591811.0888060001,0.3465,0,54.9,3735.59,Porto Net Distribuidora Nacional S.A.,Eletrônico,PR,Haier Global Trade,Taiwan,28,Alta
138,4,16,FOB,Aéreo,2023-06-28,2023-07-13,2023-07-12,Entregue,5.3174,15,14,-1,0,0,2023,6,2,2023-06,528007.6,571.88,2189.16,4764.93,284996.63,147015.4,84122.99,4346.61,165737.02,881290.030148,0.5991,0,642.039,822.39,Corp Capital Trading Ltda,Varejo,CE,Wipro Industrial India,EUA,59,Baixa
139,24,80,CIF,Marítimo,2024-10-02,2024-11-05,2024-11-05,Desembaraçado,5.5313,34,34,0,0,0,2024,10,4,2024-10,1383921.39,853.52,0.0,1298.17,106843.21,722111.35,529343.99,23471.15,754308.85,4172308.5420049997,0.3317,1,4160.704,332.62,Sul Corp Soluções Industriais S.A.,Industrial,RJ,Sensata Technologies,Itália,15,Alta
140,128,32,CIF,Marítimo,2024-09-10,2024-10-17,2024-10-25,Atrasado,5.5464,37,45,8,1,0,2024,9,3,2024-09,218454.47,899.78,0.0,1986.97,10318.74,116253.38,83599.68,5395.92,127255.13,705807.853032,0.3095,1,861.036,253.71,Trans Porto Logística e Comércio Eireli,Eletrônico,DF,Hanoi Parts Ltd,Alemanha,85,Baixa
142,33,33,FOB,Marítimo,2024-03-04,2024-04-09,2024-04-08,Entregue,5.6133,36,35,-1,0,0,2024,3,1,2024-03,361508.69999999995,2984.71,0.0,4193.01,99149.49,135110.59,114332.87,5738.03,138216.52,775850.791716,0.466,1,8895.701,40.64,Multi Real Trading Ltda,Eletrônico,MT,Ho Chi Minh Trade,China,32,Alta
143,189,51,FOB,Marítimo,2024-08-10,2024-09-20,2024-09-18,Desembaraçado,5.5693,41,39,-2,0,0,2024,8,3,2024-08,341018.57,2718.12,0.0,4746.53,84880.29,140977.91,95758.9,11936.82,183111.48,1019802.7655640001,0.3344,1,8672.765,39.32,Plus Corp Comércio Exterior Ltda,Automotivo,RS,Eaton Corporation,China,33,Alta
146,12,95,EXW,Marítimo,2023-04-28,2023-06-22,2023-06-22,Entregue,5.0582,55,55,0,0,0,2023,4,2,2023-04,379801.99,4235.06,2883.32,4246.73,99097.57,146110.7,114622.59,8606.02,160842.35,813572.77477,0.4668,0,12766.286,29.75,Continental Apex Logística e Comércio Eireli,Industrial,RS,MAN Industrial Parts,Coreia do Sul,17,Alta
147,46,2,CIF,Marítimo,2024-11-24,2024-12-28,2024-12-26,Desembaraçado,5.6087,34,32,-2,0,0,2024,11,4,2024-11,320194.1,3729.3,3700.56,3352.26,37085.0,131886.87,130969.04,9471.07,173777.91,974668.163817,0.3285,1,1227.5259999999998,260.85,Corp Alfa Importações S.A.,Eletrônico,MG,Beijing Manufacturing Ltd,China,43,Média
148,81,90,EXW,Marítimo,2023-03-10,2023-04-16,2023-04-16,Entregue,5.074,37,37,0,0,0,2023,3,1,2023-03,328992.22,5598.42,0.0,4633.69,118523.72,105279.49,87241.08,7715.82,131764.42,668572.66708,0.4921,0,1497.982,219.62,Real Pacífico Logística e Comércio Eireli,Varejo,CE,Kubota Industrial,EUA,57,Média
150,196,58,FOB,Marítimo,2024-03-24,2024-05-23,2024-05-23,Entregue,5.5132,60,60,0,0,0,2024,3,1,2024-03,5141986.2,2817.12,0.0,3247.54,1015328.58,2524429.14,1472555.69,123608.13,2741650.95,15115270.017540002,0.3402,1,73322.038,70.13,Centro Vega Distribuidora Nacional S.A.,Industrial,GO,Michelin Tire Supply,China,18,Alta
151,114,75,FOB,Aéreo,2024-05-09,2024-05-15,2024-05-16,Atrasado,5.4893,6,7,1,1,0,2024,5,2,2024-05,1134892.93,4049.35,0.0,4052.27,460976.69,381647.92,264612.07,19554.63,417979.07,2294412.508951,0.4946,0,2453.9489999999996,462.48,Nacional Porto Exportações e Importações Ltda,Industrial,DF,Dana Incorporated,China,30,Média
153,138,73,EXW,Aéreo,2024-04-21,2024-04-30,2024-04-28,Entregue,5.6568,9,7,-2,0,0,2024,4,2,2024-04,560566.13,6513.77,5279.97,1667.46,356861.64,98995.56,84677.31,6570.42,113760.11,643518.190248,0.8711,1,1340.5090000000002,418.17,Pro Porto Soluções Industriais S.A.,Industrial,RS,Modine Manufacturing,EUA,35,Alta
154,99,36,FOB,Marítimo,2024-04-05,2024-05-09,2024-05-09,Entregue,5.6229,34,34,0,0,0,2024,4,2,2024-04,42054.22,2170.81,0.0,3510.97,9189.69,12948.57,13773.96,460.22,15619.71,87828.067359,0.4788,1,50.550000000000004,831.93,Tech Real Tecnologia e Comércio Ltda,Varejo,MS,Ferrari Industrial,China,18,Alta
155,96,24,EXW,Marítimo,2023-11-10,2023-12-20,2023-12-19,Desembaraçado,5.3314,40,39,-1,0,0,2023,11,4,2023-11,510714.01,2118.66,0.0,3084.64,147709.37,193175.35,158468.63,6157.36,201654.09,1075098.615426,0.475,0,9500.461,53.76,Net Pro Comércio Exterior Ltda,Eletrônico,MS,Lenovo Supply Chain,EUA,33,Média
156,12,55,FOB,Aéreo,2023-09-13,2023-09-22,2023-09-20,Entregue,5.3947,9,7,-2,0,0,2023,9,3,2023-09,529648.49,2580.83,0.0,3220.15,251286.79,138117.18,125498.77,8944.77,147215.16999999998,794181.6775989999,0.6669,0,2879.227,183.96,Continental Apex Logística e Comércio Eireli,Industrial,RS,BASF Chemical Germany,Japão,36,Alta
157,13,23,EXW,Marítimo,2023-04-12,2023-05-15,2023-05-14,Entregue,5.1014,33,32,-1,0,0,2023,4,2,2023-04,197919.87,2818.1,0.0,4665.57,63236.55,62423.39,59296.53,5479.73,101814.61,519397.051454,0.3811,0,4475.283,44.23,Porto Prime Grupo Industrial S.A.,Eletrônico,PE,Haier Global Trade,Taiwan,28,Alta
158,17,62,FOB,Aéreo,2024-05-03,2024-05-17,2024-05-19,Atrasado,5.4727,14,16,2,1,0,2024,5,2,2024-05,26429.61,619.76,0.0,4022.67,12192.76,4590.98,4650.81,352.63,5743.88,31434.532076,0.8408,0,41.13,642.59,Inter Meridian Trading Ltda,Varejo,BA,ZF Friedrichshafen AG,Índia,41,Média
159,84,89,FOB,Aéreo,2024-09-19,2024-10-02,2024-09-30,Entregue,5.6277,13,11,-2,0,0,2024,9,3,2024-09,3974967.6199999996,3143.67,4764.42,3262.49,1889793.64,939780.95,1060491.25,73731.2,1296554.7,7296620.88519,0.5448,1,36225.768,109.73,Prime Atlântico Grupo Industrial S.A.,Industrial,AM,AGCO Supply Chain,Vietnã,35,Média
160,177,100,FOB,Marítimo,2024-11-03,2024-12-23,2024-12-26,Atrasado,5.5425,50,53,3,1,0,2024,11,4,2024-11,497085.55,2747.18,6622.94,1553.71,101268.75,153790.07,220646.37,10456.53,208630.47,1156334.3799750002,0.4299,1,4781.556,103.96,Porto Capital Logística e Comércio Eireli,Industrial,DF,Raytheon Components,EUA,55,Baixa
161,140,61,FOB,Aéreo,2023-01-30,2023-02-07,2023-02-06,Desembaraçado,5.1351,8,7,-1,0,0,2023,1,1,2023-01,23620.48,1754.78,0.0,4525.77,8701.75,4139.64,4226.76,271.78,4786.12,24577.204812,0.9611,0,377.808,62.52,Max Porto Grupo Industrial S.A.,Industrial,RJ,Continental Automotive,EUA,47,Média
162,128,52,FOB,Marítimo,2023-02-12,2023-03-26,2023-03-25,Desembaraçado,5.0904,42,41,-1,0,0,2023,2,1,2023-02,107607.82,1095.81,0.0,3983.32,17953.87,37117.43,44685.85,2771.54,50664.55,257902.82532,0.4172,0,3818.583,28.18,Trans Porto Logística e Comércio Eireli,Eletrônico,DF,Schneider Electric France,Alemanha,31,Alta
164,25,52,CIF,Aéreo,2023-12-18,2023-12-28,2024-01-03,Atrasado,5.2847,10,16,6,1,0,2023,12,4,2023-12,61056.090000000004,4129.36,0.0,4794.4,4368.61,24271.86,22038.61,1453.25,29436.940000000002,155565.396818,0.3925,0,1160.219,52.62,Real Apex Distribuidora Nacional S.A.,Automotivo,MT,Schneider Electric France,Alemanha,31,Alta
165,123,85,FOB,Marítimo,2024-03-02,2024-03-30,2024-03-29,Entregue,5.4872,28,27,-1,0,0,2024,3,1,2024-03,14197.44,824.86,0.0,3402.8,2034.73,3876.91,3710.8,347.34,5347.55,29343.07636,0.4838,0,263.538,53.87,Delta Pacífico Tecnologia e Comércio Ltda,Varejo,AM,Standard Motor Products,China,24,Alta
166,57,39,FOB,Marítimo,2023-04-07,2023-05-15,2023-05-13,Entregue,5.2267,38,36,-2,0,0,2023,4,2,2023-04,234793.55,2000.77,5467.65,1488.38,71746.13,100719.19,47337.76,6033.67,109042.91,569934.577697,0.412,0,861.616,272.5,Horizonte Pro Logística e Comércio Eireli,Automotivo,SP,Honda Mexico Industrial,Japão,36,Alta
168,122,5,FOB,Aéreo,2023-09-18,2023-10-03,2023-10-03,Entregue,5.2689,15,15,0,0,0,2023,9,3,2023-09,258891.16,1074.59,0.0,1993.84,108754.71,74255.36,68367.8,4444.86,97417.08,513280.852812,0.5044,0,867.74,298.35,Solar Brasil Soluções Industriais S.A.,Automotivo,ES,General Motors Supply,Índia,27,Alta
169,163,87,FOB,Marítimo,2023-09-11,2023-11-08,2023-11-07,Entregue,5.4823,58,57,-1,0,0,2023,9,3,2023-09,3554455.67,1626.0,0.0,3771.54,784901.6,1396344.99,1328420.29,39391.25,1737838.64,9527352.776072,0.3731,0,27169.283,130.83,Star Porto Indústria e Comércio Ltda,Varejo,AM,Wabash National,EUA,26,Alta
170,76,9,EXW,Marítimo,2024-02-06,2024-04-06,2024-04-05,Entregue,5.4245,60,59,-1,0,0,2024,2,1,2024-02,175180.77,4778.36,0.0,3172.5,58650.27,61096.71,45662.69,1820.24,65566.66,355666.34717,0.4925,0,5022.032,34.88,Pacífico Horizonte Trading Ltda,Eletrônico,SP,BMW Parts GmbH,China,25,Alta
171,74,58,CIF,Marítimo,2023-11-20,2024-01-01,2023-12-30,Entregue,5.2186,42,40,-2,0,0,2023,11,4,2023-11,3916932.69,3804.02,0.0,4523.12,274553.65,1683522.23,1901758.22,48771.45,1973099.44,10296816.737584,0.3804,0,47772.373,81.99,Solar Porto Indústria e Comércio Ltda,Automotivo,BA,Michelin Tire Supply,China,18,Alta
172,7,46,EXW,Marítimo,2023-09-04,2023-10-11,2023-10-09,Desembaraçado,5.2886,37,35,-2,0,0,2023,9,3,2023-09,1541207.4300000002,5416.44,7543.34,4717.28,612633.28,348175.17,538790.93,23930.99,530894.97,2807691.1383419996,0.5489,0,4829.393,319.13,Pacífico Pacífico Grupo Industrial S.A.,Industrial,ES,Caterpillar Parts USA,China,24,Alta
173,141,40,EXW,Aéreo,2024-04-07,2024-04-22,2024-04-20,Entregue,5.3653,15,13,-2,0,0,2024,4,2,2024-04,469683.15,1285.12,7505.98,3234.87,278779.75,100212.22,70659.25,8005.96,126859.94,680641.6360820001,0.6901,0,8084.289999999999,58.1,Atlas Âncora Trading Ltda,Industrial,MG,Hyundai Global Parts,China,60,Média
174,165,38,EXW,Marítimo,2023-06-16,2023-08-06,2023-08-06,Desembaraçado,5.2271,51,51,0,0,0,2023,6,2,2023-06,271194.45,3553.16,0.0,3732.71,101742.02,68801.21,90681.21,2684.14,91355.64000000001,477525.0658440001,0.5679,0,1356.836,199.87,Meridian Brasil Indústria e Comércio Ltda,Industrial,BA,Nissan Mexico Supply,China,26,Alta
175,83,8,CIF,Marítimo,2023-01-24,2023-03-11,2023-03-10,Entregue,4.918,46,45,-1,0,0,2023,1,1,2023-01,364918.5,814.38,0.0,2567.39,15455.89,153799.67,180824.93,11456.24,194625.51,957168.2581800001,0.3812,0,2635.7400000000002,138.45,Real Alfa Tecnologia e Comércio Ltda,Eletrônico,SC,US Tech Exports Inc,Índia,33,Média
176,145,71,CIF,Marítimo,2024-01-05,2024-03-02,2024-03-01,Desembaraçado,5.183,57,56,-1,0,0,2024,1,1,2024-01,295479.38,1771.02,0.0,3166.01,12608.68,136066.0,136254.32,5613.35,146847.76,761111.94008,0.3882,0,1685.177,175.34,Atlântico Nexus Comércio Exterior Ltda,Industrial,DF,Brose Fahrzeugteile,Coreia do Sul,34,Alta
178,19,61,EXW,Marítimo,2023-11-19,2023-12-19,2023-12-19,Entregue,5.202,30,30,0,0,0,2023,11,4,2023-11,113016.55,1036.71,0.0,2936.0,44020.65,37997.4,24617.22,2408.57,47207.78,245574.87156,0.4602,0,39.228,2881.02,Group Corp Soluções Industriais S.A.,Varejo,MS,Continental Automotive,EUA,47,Média
179,108,54,CIF,Marítimo,2023-11-10,2023-12-28,2023-12-27,Entregue,5.1875,48,47,-1,0,0,2023,11,4,2023-11,38889.08,711.6,0.0,3655.38,1340.96,16282.16,15647.14,1251.84,22896.12,118773.6225,0.3274,0,325.376,119.52,Nacional Capital Tecnologia e Comércio Ltda,Eletrônico,GO,Philips Industrial,China,34,Média
181,126,67,CIF,Marítimo,2024-04-26,2024-05-24,2024-05-22,Entregue,5.3672,28,26,-2,0,0,2024,4,2,2024-04,351684.39999999997,3056.25,0.0,4419.36,29560.61,197876.8,103596.43,13174.95,216821.56,1163724.676832,0.3022,0,1554.0479999999998,226.3,Pro Centro Exportações e Importações Ltda,Eletrônico,MT,Webasto Group GmbH,EUA,40,Alta
182,126,58,FOB,Marítimo,2024-07-26,2024-08-29,2024-08-27,Desembaraçado,5.3255,34,32,-2,0,0,2024,7,3,2024-07,413882.22000000003,2577.7,0.0,1817.83,128399.3,157746.79,110612.58,12728.02,225078.46000000002,1198655.3387300002,0.3453,0,7002.363000000001,59.11,Pro Centro Exportações e Importações Ltda,Eletrônico,MT,Michelin Tire Supply,China,18,Alta
185,131,77,FOB,Marítimo,2024-05-28,2024-07-22,2024-07-23,Atrasado,5.3954,55,56,1,1,0,2024,5,2,2024-05,414870.24000000005,4339.07,6456.38,3319.0,94575.69,182585.17,118910.97,4683.96,205076.11,1106467.643894,0.375,0,1472.272,281.79,Nexus Plus Trading Ltda,Industrial,ES,Delphi Technologies,EUA,36,Alta
186,113,25,EXW,Marítimo,2023-10-22,2023-12-19,2023-12-22,Atrasado,5.1251,58,61,3,1,0,2023,10,4,2023-10,332388.42,3471.44,0.0,3444.45,115523.43,108149.52,97327.45,4472.13,117449.55,601940.688705,0.5522,0,1467.81,226.45,Nacional Meridian Trading Ltda,Varejo,SC,Huawei Components Ltd,EUA,73,Baixa
187,56,33,CIF,Marítimo,2023-12-07,2024-01-20,2024-01-19,Desembaraçado,5.357,44,43,-1,0,0,2023,12,4,2023-12,480110.8,1086.18,0.0,2514.31,53550.13,234148.65,180546.36,8265.17,262054.61000000002,1403826.5457700002,0.342,0,2446.285,196.26,Titan Meridian Trading Ltda,Industrial,BA,Ho Chi Minh Trade,China,32,Alta
190,1,54,EXW,Marítimo,2024-04-06,2024-05-02,2024-04-30,Desembaraçado,5.305,26,24,-2,0,0,2024,4,2,2024-04,2627323.8,1187.17,0.0,5945.47,1164591.82,703097.84,700763.98,51737.52,1027239.91,5449507.72255,0.4821,0,6286.932000000001,417.9,Sul Beta Soluções Industriais S.A.,Eletrônico,RS,Philips Industrial,China,34,Média
191,118,3,FOB,Marítimo,2024-10-30,2024-12-04,2024-12-02,Desembaraçado,5.5634,35,33,-2,0,0,2024,10,4,2024-10,231876.95,2326.9,0.0,1341.97,44499.48,97270.94,80647.11,5790.55,121522.03,676075.661702,0.343,1,1893.2640000000001,122.47,Sul Inter Trading Ltda,Varejo,MT,Shanghai Global Trade,EUA,40,Média
193,122,92,FOB,Marítimo,2024-06-28,2024-08-16,2024-08-26,Atrasado,5.3384,49,59,10,1,0,2024,6,2,2024-06,148144.93,1823.53,5157.2,3826.69,22394.59,44672.52,68346.12,1924.28,68441.43,365367.72991199995,0.4055,0,94.828,1562.25,Solar Brasil Soluções Industriais S.A.,Automotivo,ES,Cummins Supply Chain,Alemanha,86,Baixa
197,145,73,EXW,Aéreo,2024-01-04,2024-01-15,2024-02-01,Atrasado,5.4652,11,28,17,1,1,2024,1,1,2024-01,377250.48,3159.92,0.0,2477.23,230286.57,87041.01,50850.69,3435.06,91682.96,501065.71299200004,0.7529,0,280.799,1343.49,Atlântico Nexus Comércio Exterior Ltda,Industrial,DF,Modine Manufacturing,EUA,35,Alta
198,157,13,CIF,Aéreo,2024-09-11,2024-09-21,2024-09-21,Desembaraçado,5.4706,10,10,0,0,0,2024,9,3,2024-09,1363863.09,1599.6,0.0,4668.69,367667.15,623074.62,330112.87,36740.16,725747.19,3970272.5776139996,0.3435,0,8609.539,158.41,Prime Ômega Indústria e Comércio Ltda,Industrial,CE,Tata Motors Components,EUA,38,Média
199,46,35,EXW,Aéreo,2024-10-08,2024-10-15,2024-10-13,Desembaraçado,5.6492,7,5,-2,0,0,2024,10,4,2024-10,1279942.17,3943.18,0.0,2261.61,635302.2,268817.58,353415.06,16202.54,317882.51,1795781.8754920003,0.7127,1,24728.146999999997,51.76,Corp Alfa Importações S.A.,Eletrônico,MG,Fiat Components Italy,China,36,Alta
200,194,10,EXW,Marítimo,2023-04-19,2023-06-12,2023-06-10,Entregue,5.3328,54,52,-2,0,0,2023,4,2,2023-04,479370.85,1673.49,0.0,3058.14,173985.75,155618.5,134232.62,10802.35,178903.56,954056.9047679999,0.5025,0,6858.338,69.9,Nexus Apex Indústria e Comércio Ltda,Automotivo,CE,Siemens Components AG,EUA,77,Baixa
203,177,11,EXW,Marítimo,2023-07-04,2023-08-03,2023-08-03,Entregue,5.0072,30,30,0,0,0,2023,7,3,2023-07,284700.85,2741.26,0.0,1739.32,114218.88,90402.0,70051.06,5548.33,110315.62999999999,552372.4225359999,0.5154,0,3778.819,75.34,Porto Capital Logística e Comércio Eireli,Industrial,DF,Bosch Industrial GmbH,China,70,Baixa
204,86,59,EXW,Marítimo,2023-07-11,2023-08-29,2023-08-29,Entregue,5.3805,49,49,0,0,0,2023,7,3,2023-07,613691.87,5228.84,0.0,2815.75,221918.76,154683.95,222713.64,6330.93,220206.94,1184823.44067,0.518,0,6251.360999999999,98.17,Meridian Federal Soluções Industriais S.A.,Eletrônico,RS,Valeo Automotive Parts,China,41,Média
206,99,1,FOB,Aéreo,2024-09-15,2024-09-29,2024-10-10,Atrasado,5.6914,14,25,11,1,1,2024,9,3,2024-09,675160.84,3457.44,0.0,4042.33,245171.58,188342.19,227160.42,6986.88,205528.25,1169743.48205,0.5772,1,12792.623000000001,52.78,Tech Real Tecnologia e Comércio Ltda,Varejo,MS,Shenzhen Tech Co.,Itália,64,Baixa
208,95,5,FOB,Marítimo,2023-10-06,2023-10-31,2023-10-31,Desembaraçado,5.3197,25,25,0,0,0,2023,10,4,2023-10,134160.31,1246.41,0.0,3800.72,27386.93,51861.72,48060.56,1803.97,55721.32,296420.706004,0.4526,0,1385.176,96.85,Centro Alfa Importações S.A.,Varejo,RS,General Motors Supply,Índia,27,Alta
209,102,3,CIF,Marítimo,2023-04-04,2023-05-20,2023-05-18,Entregue,5.3263,46,44,-2,0,0,2023,4,2,2023-04,65392.33,4374.51,0.0,4605.83,5633.97,21272.29,28700.93,804.8,27861.68,148399.666184,0.4407,0,1168.414,55.97,Prime Âncora Trading Ltda,Industrial,SC,Shanghai Global Trade,EUA,40,Média
210,165,74,CIF,Marítimo,2023-05-25,2023-07-19,2023-07-19,Entregue,5.2202,55,55,0,0,0,2023,5,2,2023-05,30741.989999999998,3245.75,6995.24,4582.49,872.17,8196.84,6348.88,500.62,10034.85,52383.92397,0.5869,0,20.57,1494.51,Meridian Brasil Indústria e Comércio Ltda,Industrial,BA,Gentex Corporation,México,32,Alta
213,173,77,FOB,Aéreo,2023-04-02,2023-04-15,2023-04-13,Entregue,5.1828,13,11,-2,0,0,2023,4,2,2023-04,427658.49000000005,3201.71,0.0,3277.07,181516.51,105803.38,129240.63,4619.19,160491.69,831796.3309320001,0.5141,0,8998.5,47.53,Global Vega Importações S.A.,Varejo,RJ,Delphi Technologies,EUA,36,Alta
214,32,34,FOB,Marítimo,2024-07-06,2024-08-05,2024-08-03,Desembaraçado,5.4585,30,28,-2,0,0,2024,7,3,2024-07,150934.27,687.56,0.0,3736.87,46141.89,51285.57,47394.51,1687.87,63034.09,344071.580265,0.4387,0,1838.696,82.09,Norte Norte Distribuidora Nacional S.A.,Eletrônico,PR,Italian Precision Parts,Japão,25,Alta
216,162,54,FOB,Marítimo,2023-09-16,2023-11-12,2023-11-12,Desembaraçado,5.1786,57,57,0,0,0,2023,9,3,2023-09,158362.77000000002,3415.73,0.0,4389.96,41579.76,54593.86,51527.48,2855.98,83381.52,431799.53947200003,0.3668,0,25.956,6101.2,Porto Inter Comércio Exterior Ltda,Eletrônico,GO,Philips Industrial,China,34,Média
